source	target	interaction	directed
UCqVDpXKLmKeBU_yyt_QkItQ	UCbwMZHCMpBiOWfYLBOH-9Qw	pp	true
UCqVDpXKLmKeBU_yyt_QkItQ	UCPDXXXJj9nax0fr0Wfc048g	pp	true
UCqVDpXKLmKeBU_yyt_QkItQ	UCYoKN0FOSrHo1qf4ZqlM2CA	pp	true
UCqVDpXKLmKeBU_yyt_QkItQ	UCo_IB5145EVNcf8hw1Kku7w	pp	true
UCqVDpXKLmKeBU_yyt_QkItQ	UCgefQJC5UgbWJHDxBqB4qVg	pp	true
UCqVDpXKLmKeBU_yyt_QkItQ	UCNPCx6BWK0ID6UKO1QicOmQ	pp	true
UCqVDpXKLmKeBU_yyt_QkItQ	UCq54nlcoX-0pLcN5RhxHyug	pp	true
UCqVDpXKLmKeBU_yyt_QkItQ	UC0v-tlzsn0QZwJnkiaUSJVQ	pp	true
UCqVDpXKLmKeBU_yyt_QkItQ	UCKqH_9mk1waLgBiL2vT5b9g	pp	true
UCwzySbzUWiKqG84jOnbeB1w	UCEN58iXQg82TXgsDCjWqIkg	pp	true
UCwzySbzUWiKqG84jOnbeB1w	UCBR8-60-B28hp2BmDPdntcQ	pp	true
UCwzySbzUWiKqG84jOnbeB1w	UCkRfArvrzheW2E7b6SVT7vQ	pp	true
UCwzySbzUWiKqG84jOnbeB1w	UCMDQxm7cUx3yXkfeHa5zJIQ	pp	true
UCwzySbzUWiKqG84jOnbeB1w	UCeNZlh03MyUkjRlLFpVQxsg	pp	true
UCwzySbzUWiKqG84jOnbeB1w	UCgl9rHdm9KojNRWs56QI_hg	pp	true
UCwzySbzUWiKqG84jOnbeB1w	UCK8sQmJBp8GCxrOtXWBpyEA	pp	true
UCh5Yo6HN5b2Hco70HosIzZA	UCCLyNDhxwpqNe3UeEmGHl8g	pp	true
UCh5Yo6HN5b2Hco70HosIzZA	UCK8sQmJBp8GCxrOtXWBpyEA	pp	true
UCP-Ng5SXUEt0VE-TXqRdL6g	UCOWAOUxf3XILuywxw60g5vA	pp	true
UCP-Ng5SXUEt0VE-TXqRdL6g	UC5EywsvPhdLUqTG80JxVUOQ	pp	true
UCP-Ng5SXUEt0VE-TXqRdL6g	UC-P2nvnAm3kUQH43M_6GpDQ	pp	true
UCP-Ng5SXUEt0VE-TXqRdL6g	UCzVnXCLWqY5dtOBn9UZoFTw	pp	true
UCP-Ng5SXUEt0VE-TXqRdL6g	UCpeX7ds2tTpiRMwga0jUq8g	pp	true
UCP-Ng5SXUEt0VE-TXqRdL6g	UCwEFuOAC8vDbILoL0hLk-8A	pp	true
UCP-Ng5SXUEt0VE-TXqRdL6g	UCQ4igMzWw0NDcFnbX037byA	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCDPk9MG2RexnOMGTD-YnSnA	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCXVCgDuD_QCkI7gTKU7-tpg	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UC0ED5C9OaHHlbpk55kNU5DQ	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCfDXsZ2-Wkd88QB8QloHDbw	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCwQgUb_Yu3_Mr1ENLDKZ5eg	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCqquLbFNHnJxjr8K-IVtfkw	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCYlP8tjpJ7cqPOidoO-WAKQ	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCII9X_DCYiUtzh82scaHNQw	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCz5CCA2lIUyC1JMaTbQjH3g	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCYlydCH0iL3qIVO3c1yI_Og	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCleyt4kLuF_rNaHVK-QERYw	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCZPA8m3npPV3n3IBzqfWNsQ	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCrv2jBdI8O7FsupfLp-znLQ	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCXvV6b5FON_-bZX9kqCNc4Q	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCAH3_3Wxa87Xd-UNviLITUg	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCkElYLjL55RETPeVW4NxdmQ	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UC95YHAjx2iskfIi-PsDhSKw	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCjyvltFHz45H_ZvKod30zSw	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UC1wO5yxiENr0-xejvmQ-71g	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCa71nWoTCkt9JYyAOVVbm5w	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCQiT2drDUu-X0gE13NoUxlw	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCqgg3PeRb0JzUxe_F12MEKw	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCnwkesQ_9ONN3DFLefpBAVg	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCdEcOBxfk2LqkTC8OfU8mbA	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCZmtsNg5dz-JXckFT3BfwjQ	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCy9vqEbSt-jtGDHvdiXjf0w	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCi6VTDcDxYElEdzB-3yloHw	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UChR1fAm2PhP2UhRmtE0eWCg	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UC7QrQbJrL3CfG0L2ZqaRqUg	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCFep6PkHuIImohNclXuQgng	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCko5ZU9k72vu-Mun-AdcGaw	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCTf9X6j6ZsfeDQe_IVnyFQA	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCn5myPc-e7CcPA2BuSKb16w	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCQBBUy62BJntKMCvPesEmhA	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCtMgRLPL-nEaDy0LMCrfqtw	pp	true
UCpVm7bg6pXKo1Pr6k5kxG9A	UCVK-Y-MisOoe2qWF-lYobmA	pp	true
UC_xYMXx_-mAzheKyEtwtCAQ	UCbRTUq5LGqbn4ngTTi9AnMQ	pp	true
UC_xYMXx_-mAzheKyEtwtCAQ	UC7c8mE90qCtu11z47U0KErg	pp	true
UC_xYMXx_-mAzheKyEtwtCAQ	UC3CR9r7koQTTAlZBr5oOo-A	pp	true
UC_xYMXx_-mAzheKyEtwtCAQ	UCAn-f5AvAospCM1Jzgn9QHw	pp	true
UC_xYMXx_-mAzheKyEtwtCAQ	UCjHz5SVHeMT0AViCYZvsGDA	pp	true
UC_xYMXx_-mAzheKyEtwtCAQ	UCShHFwKyhcDo3g7hr4f1R8A	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UCc2DvtaARu_9cm3yn3cNNTw	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UCOQoqKhs4HIR0O-uKGJ3fww	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UC_PnB0UKSq9jqDZOpaWxdog	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UC0rZoXAD5lxgBHMsjrGwWWQ	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UCldfgbzNILYZA4dmDt4Cd6A	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UClHybiqQOzR8kUpg5BbnjdQ	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UCMmaBzfCCwZ2KqaBJjkj0fw	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UCwnKziETDbHJtx78nIkfYug	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UCvPXiKxH-eH9xq-80vpgmKQ	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UCJdKr0Bgd_5saZYqLCa9mng	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UCIjuLiLHdFxYtFmWlbTGQRQ	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UCaeO5vkdj5xOQHp4UmIN6dw	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UCxeY-wRrb65Jt37QHa5xMog	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UC1yBKRuGpC1tSM73A0ZjYjQ	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UC-yewGHQbNFpDrGM0diZOLA	pp	true
UC08FMoIyKIiXzzw26J_6fdw	UCgHa4owKisgdFHSpfzJ3l6A	pp	true
UCJadKNYMahhqtdAhDZSy4cg	UC70QckdMkEtr9QHDhRn8-kw	pp	true
UCivtfTLPQ52Gmr4vdwVoZXQ	UCEmCXnbNYz-MOtXi3lZ7W1Q	pp	true
UCivtfTLPQ52Gmr4vdwVoZXQ	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true
UCivtfTLPQ52Gmr4vdwVoZXQ	UC7LeBTDzQhjcsEG9VjueUTg	pp	true
UCivtfTLPQ52Gmr4vdwVoZXQ	UC9aUuHpT8l_1o_so5mf1v7A	pp	true
UCboO-orWDjoSrZ2yqJRQpBQ	UCaAFjpMtI4_c6DetJdlidQQ	pp	true
UCboO-orWDjoSrZ2yqJRQpBQ	UC7NV6LXCnEcDFx9QH-xPd1g	pp	true
UCboO-orWDjoSrZ2yqJRQpBQ	UCEmCXnbNYz-MOtXi3lZ7W1Q	pp	true
UCboO-orWDjoSrZ2yqJRQpBQ	UCUrJTuFfXKKjVYLKHYQpCOA	pp	true
UCboO-orWDjoSrZ2yqJRQpBQ	UCK5OlUee3GVXV5QifSOfGzw	pp	true
UClq42foiSgl7sSpLupnugGA	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true
UClq42foiSgl7sSpLupnugGA	UCqmugCqELzhIMNYnsjScXXw	pp	true
UClq42foiSgl7sSpLupnugGA	UCwmFOfFuvRPI112vR5DNnrA	pp	true
UCoxcjq-8xIDTYp3uz647V5A	UCtwKon9qMt5YLVgQt1tvJKg	pp	true
UCoxcjq-8xIDTYp3uz647V5A	UCtESv1e7ntJaLJYKIO1FoYw	pp	true
UCoxcjq-8xIDTYp3uz647V5A	UC9-y-6csu5WGm29I7JiwpnA	pp	true
UCoxcjq-8xIDTYp3uz647V5A	UCvBqzzvUBLCs8Y7Axb-jZew	pp	true
UCoxcjq-8xIDTYp3uz647V5A	UCo-3ThNQmPmQSQL_L6Lx1_w	pp	true
UCoxcjq-8xIDTYp3uz647V5A	UCCAgrIbwcJ67zIow1pNF30A	pp	true
UCoxcjq-8xIDTYp3uz647V5A	UCyp1gCHZJU_fGWFf2rtMkCg	pp	true
UCoxcjq-8xIDTYp3uz647V5A	UCnQtJro3IurKlxp7XSPqpaA	pp	true
UC6107grRI4m0o2-emgoDnAA	UCUK0HBIBWgM2c4vsPhkYY4w	pp	true
UC6107grRI4m0o2-emgoDnAA	UCHnyfMqiRRG1u-2MsSQLbXA	pp	true
UC6107grRI4m0o2-emgoDnAA	UCUHW94eEFW7hkUMVaZz4eDg	pp	true
UC6107grRI4m0o2-emgoDnAA	UC2C_jShtL725hvbm1arSV9w	pp	true
UC6107grRI4m0o2-emgoDnAA	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true
UC6107grRI4m0o2-emgoDnAA	UCtESv1e7ntJaLJYKIO1FoYw	pp	true
UC6107grRI4m0o2-emgoDnAA	UCoxcjq-8xIDTYp3uz647V5A	pp	true
UC6107grRI4m0o2-emgoDnAA	UCivA7_KLKWo43tFcCkFvydw	pp	true
UC6107grRI4m0o2-emgoDnAA	UCmmPgObSUPw1HL2lq6H4ffA	pp	true
UCUHW94eEFW7hkUMVaZz4eDg	UCeiYXex_fwgYDonaTcSIk6w	pp	true
UCUHW94eEFW7hkUMVaZz4eDg	UCMnPZh6PyA5PSYoNt0cjuxg	pp	true
UCUHW94eEFW7hkUMVaZz4eDg	UCUFOXx9UF0sqwtRrGxfy5ZA	pp	true
UCUHW94eEFW7hkUMVaZz4eDg	UCspCdzaOYa7hW70w9rR-gzA	pp	true
UCUHW94eEFW7hkUMVaZz4eDg	UCkyfHZ6bY2TjqbJhiH8Y2QQ	pp	true
UCUHW94eEFW7hkUMVaZz4eDg	UCG8q-OixC0dwcNSUboVAYqg	pp	true
UCUHW94eEFW7hkUMVaZz4eDg	UCivA7_KLKWo43tFcCkFvydw	pp	true
UCUHW94eEFW7hkUMVaZz4eDg	UCHnyfMqiRRG1u-2MsSQLbXA	pp	true
UCUHW94eEFW7hkUMVaZz4eDg	UC2C_jShtL725hvbm1arSV9w	pp	true
UCUHW94eEFW7hkUMVaZz4eDg	UC6107grRI4m0o2-emgoDnAA	pp	true
UCUHW94eEFW7hkUMVaZz4eDg	UCOGeU-1Fig3rrDjhm9Zs_wg	pp	true
UCUHW94eEFW7hkUMVaZz4eDg	UCX6b17PVsYBQ0ip5gyeme-Q	pp	true
UCUHW94eEFW7hkUMVaZz4eDg	UCvBqzzvUBLCs8Y7Axb-jZew	pp	true
UCUHW94eEFW7hkUMVaZz4eDg	UCoxcjq-8xIDTYp3uz647V5A	pp	true
UCUHW94eEFW7hkUMVaZz4eDg	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true
UC2C_jShtL725hvbm1arSV9w	UCwez9XDNV_wS0WNDZteXjgw	pp	true
UC2C_jShtL725hvbm1arSV9w	UCqoy014xOu7ICwgLWHd9BzQ	pp	true
UC2C_jShtL725hvbm1arSV9w	UC127Qy2ulgASLYvW4AuHJZQ	pp	true
UC2C_jShtL725hvbm1arSV9w	UCzSBv-iml0SCoAE-6v2ReWQ	pp	true
UCvBqzzvUBLCs8Y7Axb-jZew	UC9-y-6csu5WGm29I7JiwpnA	pp	true
UCvBqzzvUBLCs8Y7Axb-jZew	UCtESv1e7ntJaLJYKIO1FoYw	pp	true
UCvBqzzvUBLCs8Y7Axb-jZew	UCoxcjq-8xIDTYp3uz647V5A	pp	true
UCvBqzzvUBLCs8Y7Axb-jZew	UCo-3ThNQmPmQSQL_L6Lx1_w	pp	true
UCvBqzzvUBLCs8Y7Axb-jZew	UCCAgrIbwcJ67zIow1pNF30A	pp	true
UCvBqzzvUBLCs8Y7Axb-jZew	UCWUq6teKH18Iwuh41D75sQg	pp	true
UCvBqzzvUBLCs8Y7Axb-jZew	UCP16wb-IThCVvM8D-Xx8HXA	pp	true
UCvBqzzvUBLCs8Y7Axb-jZew	UC4_HPD_v8Id82lnBrX7w7lg	pp	true
UCvBqzzvUBLCs8Y7Axb-jZew	UCRwr1kxjL-8m1L6mQXB2zSQ	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UCXtxgWwk55kVJo9lCCZRdmg	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UC2LZO6swZ9SLUEOks3WnsfA	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UCGRB1ZjIqAiaGwt-XLq9CnA	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UCUHW94eEFW7hkUMVaZz4eDg	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UC6107grRI4m0o2-emgoDnAA	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UC2C_jShtL725hvbm1arSV9w	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UCoxcjq-8xIDTYp3uz647V5A	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UCvBqzzvUBLCs8Y7Axb-jZew	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UCOGeU-1Fig3rrDjhm9Zs_wg	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UCtESv1e7ntJaLJYKIO1FoYw	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UCkyfHZ6bY2TjqbJhiH8Y2QQ	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UCX6b17PVsYBQ0ip5gyeme-Q	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UCGaVdbSav8xWuFWTadK6loA	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UCZYTClx2T1of7BRZ86-8fow	pp	true
UCHnyfMqiRRG1u-2MsSQLbXA	UCC552Sd-3nyi_tk2BudLUzA	pp	true
UCOGeU-1Fig3rrDjhm9Zs_wg	UCkyfHZ6bY2TjqbJhiH8Y2QQ	pp	true
UCOGeU-1Fig3rrDjhm9Zs_wg	UC4a-Gbdw7vOaccHmFo40b9g	pp	true
UCOGeU-1Fig3rrDjhm9Zs_wg	UCX6b17PVsYBQ0ip5gyeme-Q	pp	true
UCOGeU-1Fig3rrDjhm9Zs_wg	UC6107grRI4m0o2-emgoDnAA	pp	true
UCOGeU-1Fig3rrDjhm9Zs_wg	UCoxcjq-8xIDTYp3uz647V5A	pp	true
UCOGeU-1Fig3rrDjhm9Zs_wg	UC2C_jShtL725hvbm1arSV9w	pp	true
UCOGeU-1Fig3rrDjhm9Zs_wg	UCUHW94eEFW7hkUMVaZz4eDg	pp	true
UCOGeU-1Fig3rrDjhm9Zs_wg	UCHnyfMqiRRG1u-2MsSQLbXA	pp	true
UCOGeU-1Fig3rrDjhm9Zs_wg	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true
UCOGeU-1Fig3rrDjhm9Zs_wg	UCZdaZ6i5RRLvRo6s5q9SCUw	pp	true
UCOGeU-1Fig3rrDjhm9Zs_wg	UCt_t6FwNsqr3WWoL6dFqG9w	pp	true
UCeQEKFH31vvD-InkTGSvCrA	UCtyqy6OSBEo7TcmtCOYD-gg	pp	true
UCeQEKFH31vvD-InkTGSvCrA	UCzNAswnSN0rZy79clU-DRPg	pp	true
UCeQEKFH31vvD-InkTGSvCrA	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true
UCeQEKFH31vvD-InkTGSvCrA	UCeWgfJXzXpnNBNi9NI6GMfA	pp	true
UCeQEKFH31vvD-InkTGSvCrA	UCljCD9VDAO7TWUCyb69SL-Q	pp	true
UCeQEKFH31vvD-InkTGSvCrA	UC1zZE_kJ8rQHgLTVfobLi_g	pp	true
UCeQEKFH31vvD-InkTGSvCrA	UCZ2ZEk_E9EEj1k8kxZxUZug	pp	true
UCeQEKFH31vvD-InkTGSvCrA	UCueYUJlpa5DsBlgT1S-4z_Q	pp	true
UCeQEKFH31vvD-InkTGSvCrA	UCjQ0DhfvetzJxgxtTpUlQZg	pp	true
UCeQEKFH31vvD-InkTGSvCrA	UCYraBfUqw2O6qeNYRowX4UA	pp	true
UCeQEKFH31vvD-InkTGSvCrA	UCsVcVkaoIeJilVSKVB7Vnxw	pp	true
UCeQEKFH31vvD-InkTGSvCrA	UCte83i8I4jBVfgSIuHR2drQ	pp	true
UCeQEKFH31vvD-InkTGSvCrA	UC3IFRa2lwtyfdeeIrRp1McA	pp	true
UCeQEKFH31vvD-InkTGSvCrA	UCrczLm9_Ww6_D4cK-4aghaw	pp	true
UCk6cjmZB_r3AVPMyAeJYBng	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true
UCk6cjmZB_r3AVPMyAeJYBng	UCqmugCqELzhIMNYnsjScXXw	pp	true
UCk6cjmZB_r3AVPMyAeJYBng	UCwmFOfFuvRPI112vR5DNnrA	pp	true
UCk6cjmZB_r3AVPMyAeJYBng	UClq42foiSgl7sSpLupnugGA	pp	true
UCk6cjmZB_r3AVPMyAeJYBng	UCtinbF-Q-fVthA0qrFQTgXQ	pp	true
UCk6cjmZB_r3AVPMyAeJYBng	UCXGgrKt94gR6lmN4aN3mYTg	pp	true
UCk6cjmZB_r3AVPMyAeJYBng	UCjwmbv6NE4mOh8Z8VhPUx1Q	pp	true
UCk6cjmZB_r3AVPMyAeJYBng	UCfgkjyiRVziU8a0YJXyMJ_g	pp	true
UCk6cjmZB_r3AVPMyAeJYBng	UCDWIvJwLJsE4LG1Atne2blQ	pp	true
UCtinbF-Q-fVthA0qrFQTgXQ	UCb8FPM22JlU-FriBrwyqoxg	pp	true
UCtinbF-Q-fVthA0qrFQTgXQ	UCGq0hRjayYChtQ0cWE1WiWA	pp	true
UCC552Sd-3nyi_tk2BudLUzA	UCznHh6gk3ewFhaTZtdQFWWw	pp	true
UCC552Sd-3nyi_tk2BudLUzA	UCLHuGls4sZrWUnF8YPffgng	pp	true
UCC552Sd-3nyi_tk2BudLUzA	UCQJx7Ga6wHg_clu5rFnzu6Q	pp	true
UCC552Sd-3nyi_tk2BudLUzA	UCwmFOfFuvRPI112vR5DNnrA	pp	true
UCC552Sd-3nyi_tk2BudLUzA	UC6107grRI4m0o2-emgoDnAA	pp	true
UCC552Sd-3nyi_tk2BudLUzA	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true
UCC552Sd-3nyi_tk2BudLUzA	UC3LqW4ijMoENQ2Wv17ZrFJA	pp	true
UCC552Sd-3nyi_tk2BudLUzA	UCH4BNI0-FOK2dMXoFtViWHw	pp	true
UCC552Sd-3nyi_tk2BudLUzA	UCkyfHZ6bY2TjqbJhiH8Y2QQ	pp	true
UCC552Sd-3nyi_tk2BudLUzA	UCHnyfMqiRRG1u-2MsSQLbXA	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCU5n2CB2w4-D5AIaT0UOz4w	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCey_c7U86mJGz1VJWH5CYPA	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCfm4y4rHF5HGrSr-qbvOwOg	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCfw8x3VR-ElcaWW2Tg_jgSA	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCIJwWYOfsCfz6PjxbONYXSg	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCyC_4jvPzLiSkJkLIkA7B8g	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCwmFOfFuvRPI112vR5DNnrA	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UC7_YxT-KID8kRbqZo7MyscQ	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCo_IB5145EVNcf8hw1Kku7w	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCR-QYzXrZF8yFarK8wZbHog	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UC9TreTE-iXwfwQl72DzDurA	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCUo7T81zvCqpPhfsPb_kajA	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCwtnkRZcvL4bfopzJ-Von8Q	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCWrtsravWX0ANhHiJXNlyXw	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCxSz6JVYmzVhtkraHWZC7HQ	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCGCPAOQDZa_TTTXDr5byjww	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCshoKvlZGZ20rVgazZp5vnQ	pp	true
UCjwmbv6NE4mOh8Z8VhPUx1Q	UCSiBSzeyA4vlNzhOO6K7XSg	pp	true
UC4Abl9Z_dKFxA7fRFnGPLiA	UCSXeJsIZ-kde_u2HrM0l5yQ	pp	true
UC4Abl9Z_dKFxA7fRFnGPLiA	UCqmugCqELzhIMNYnsjScXXw	pp	true
UC4Abl9Z_dKFxA7fRFnGPLiA	UC8YrFWDu1zeOEMx_k_GIH4A	pp	true
UC1UIj7Y9SphX5GuoG2e94XQ	UC1VNpqYmTBSqhBRAfpdAMkA	pp	true
UC1UIj7Y9SphX5GuoG2e94XQ	UC6nSFpj9HTCZ5t-N3Rm3-HA	pp	true
UC1UIj7Y9SphX5GuoG2e94XQ	UCqmugCqELzhIMNYnsjScXXw	pp	true
UC1UIj7Y9SphX5GuoG2e94XQ	UCwmFOfFuvRPI112vR5DNnrA	pp	true
UC1UIj7Y9SphX5GuoG2e94XQ	UCEmCXnbNYz-MOtXi3lZ7W1Q	pp	true
UC1UIj7Y9SphX5GuoG2e94XQ	UCUHW94eEFW7hkUMVaZz4eDg	pp	true
UC1UIj7Y9SphX5GuoG2e94XQ	UCxu3mVAacTdrLPfwTsAEUzg	pp	true
UCohfGoL208cZbSSlXgMNUiA	UCdhMqFFPqKd54ZMcxzRq5Qg	pp	true
UCohfGoL208cZbSSlXgMNUiA	UCCpl-ac2Lj-dlA8EKPGHrYA	pp	true
UCohfGoL208cZbSSlXgMNUiA	UCuGocPxRXM48tbEgc5dhmfQ	pp	true
UCohfGoL208cZbSSlXgMNUiA	UCUQYeJ6D3qDlQkMboh-8-xw	pp	true
UCohfGoL208cZbSSlXgMNUiA	UCqmugCqELzhIMNYnsjScXXw	pp	true
UCohfGoL208cZbSSlXgMNUiA	UCtDDEvAb1gB3Kt-nJVlzSkw	pp	true
UCyi06SeKkiwoAzFVmQtDtfg	UCbxQcz9k0NRRuy0ukgQTDQQ	pp	true
UCyi06SeKkiwoAzFVmQtDtfg	UCvK4bOhULCpmLabd2pDMtnA	pp	true
UCyi06SeKkiwoAzFVmQtDtfg	UCqmugCqELzhIMNYnsjScXXw	pp	true
UCyi06SeKkiwoAzFVmQtDtfg	UCLSh2s2hsYnyhgn_al4B2bw	pp	true
UCJfrQ757VURxgJTO2Z2MLrQ	UCS4mCuv_CP6xgMgGjLKLvoA	pp	true
UCJfrQ757VURxgJTO2Z2MLrQ	UCBMxQPhfM6nkhQ8vPfQhkCg	pp	true
UCS4mCuv_CP6xgMgGjLKLvoA	UCBMxQPhfM6nkhQ8vPfQhkCg	pp	true
UCS4mCuv_CP6xgMgGjLKLvoA	UCJfrQ757VURxgJTO2Z2MLrQ	pp	true
UCo_IB5145EVNcf8hw1Kku7w	UCAaegDUlb7doIKo0Rc1F08g	pp	true
UCo_IB5145EVNcf8hw1Kku7w	UC3sznuotAs2ohg_U__Jzj_Q	pp	true
UCo_IB5145EVNcf8hw1Kku7w	UCuuwzVijgW6Z3sQ49pkisfw	pp	true
UCo_IB5145EVNcf8hw1Kku7w	UCyS4xQE6DK4_p3qXQwJQAyA	pp	true
UCo_IB5145EVNcf8hw1Kku7w	UCs02eesk_kskNFkQv07Y3cw	pp	true
UCo_IB5145EVNcf8hw1Kku7w	UCxNcCtPqqGIMEDwDACPVoHg	pp	true
UCo_IB5145EVNcf8hw1Kku7w	UCMkhi-z4ytE2HSNBzQJnERg	pp	true
UCo_IB5145EVNcf8hw1Kku7w	UC7gnV9U47_yawcpfOUnipSw	pp	true
UCo_IB5145EVNcf8hw1Kku7w	UC6-ymYjG0SU0jUWnWh9ZzEQ	pp	true
UCo_IB5145EVNcf8hw1Kku7w	UCPYJR2EIu0_MJaDeSGwkIVw	pp	true
UCo_IB5145EVNcf8hw1Kku7w	UCN_wvdNEDPK_wHuhu8Ey_5A	pp	true
UCo_IB5145EVNcf8hw1Kku7w	UCB9_VH_CNbbH4GfKu8qh63w	pp	true
UCo_IB5145EVNcf8hw1Kku7w	UC1wdop56K-ORxh37G6-fs7A	pp	true
UCbaGn5VkOVlcRgIWAHcrJKA	UC04ojh5l7fLL-_bzk3iMXcQ	pp	true
UCbaGn5VkOVlcRgIWAHcrJKA	UCGSNrGWA-JF8giG6vdIicYw	pp	true
